LINK ID,Final_Congestion_Hour_0,Final_Congestion_Hour_1,Final_Congestion_Hour_2,Final_Congestion_Hour_3,Final_Congestion_Hour_4,Final_Congestion_Hour_5,Final_Congestion_Hour_6,Final_Congestion_Hour_7,Final_Congestion_Hour_8,Final_Congestion_Hour_9,Final_Congestion_Hour_10,Final_Congestion_Hour_11,Final_Congestion_Hour_12,Final_Congestion_Hour_13,Final_Congestion_Hour_14,Final_Congestion_Hour_15,Final_Congestion_Hour_16,Final_Congestion_Hour_17,Final_Congestion_Hour_18,Final_Congestion_Hour_19,Final_Congestion_Hour_20,Final_Congestion_Hour_21,Final_Congestion_Hour_22,Final_Congestion_Hour_23
1013669,0.6482361892715915,0.660802965154078,0.28903584529718784,0.22829642853183676,0.7089756060369427,1.159285075159373,1.4724072408979931,1.5069658745748309,1.8096157270780455,1.5404772769281279,1.5279105010456415,1.3404560941318857,1.4242346000151285,1.3404560941318857,1.3320782435435614,1.3383616314848046,1.3833925783970475,1.66195611045883,1.4839267854569391,1.4881157107511012,1.1624267691299945,1.0545619428053195,0.8419739841265906,0.6848892855955103
1013670,0.6518847224709545,0.8499121012182888,0.4388714880346328,0.32112547904973127,0.48489947336509426,0.8863063221772584,1.2352626760779664,1.5949232126136654,1.4718251123112684,1.4953743141082487,1.52962769854022,1.487881386263755,1.488951804527254,1.4825292949462594,1.531768535067218,1.500726405425744,1.5628106647086923,1.5745852656071824,1.6463032892616223,1.7415705147130427,1.6291765970456367,1.5092897515337371,1.3390932476373794,1.1207279218835622
1013671,7.118296304525997,6.341754889486798,2.113918296495599,5.176942766927998,6.0829077511403975,11.130426948895195,19.02526466846039,17.256475889759994,16.479934474720793,16.005381387752394,15.401404731610794,14.797428075469194,18.076158494523593,13.244345245390795,13.071780486493195,21.656877241648793,12.812933348146794,14.711145696020393,13.201204055666395,12.726650968697996,15.142557593264394,14.624863316571595,6.902590355903997,6.773166786730798
1013672,1.237805848744278,1.4555679888011417,0.8022815686305506,0.586429622784712,0.8290242875849022,1.5434369225082973,2.14514809898121,2.557750048562636,2.488983056965732,2.5023544164429077,2.5615704369846863,2.573031602250837,2.590223350150063,2.571121408039812,2.477521891699581,2.569211213828787,2.460330143800355,2.5825825733059626,2.6742718954351687,3.0219272418417407,2.723936944921822,2.553929660140586,2.2482985863765665,1.9235655705022963
1013673,1.0063431205243232,0.6465434930410352,0.4456401477457983,0.3725843858202576,0.8693635669139343,1.8209148659941021,2.343263563761718,2.434583266168644,2.861959473433057,2.502159845949769,2.483895905468384,2.2026312220550524,2.255596649451069,2.1259226720332345,2.127749066081373,2.0839156089260484,2.3304788054247485,2.5131182102386003,2.3560483220986876,2.752375830544746,1.9505888434119367,1.7515118921648385,1.4757263908959222,1.083051670546141
1013674,7.226333968103895,5.335723336913922,3.697194123215946,2.5208141749199635,3.8232348319619445,10.20929740842585,20.292554108105705,16.973482111127755,16.51133284572576,15.965156441159767,15.75508859324977,15.83911573241377,18.48597061607973,13.444342266239804,14.494681505789789,20.838730512671695,12.98219300083781,15.082871479937781,13.360315127075806,13.192260848747807,15.587034314921773,14.746762923281786,7.184320398521895,7.268347537685894
1013675,6.982405079293641,6.3476409811760375,5.395494833999631,4.866524752234962,6.911875735058352,8.11087458705827,13.894280814351992,17.103365977057656,18.33762950117522,19.39556966470456,16.962307288587077,16.15121982988125,16.010161141410673,17.94971810788113,16.22174917411654,17.52654204246939,18.408158845410508,21.194067942704436,23.41574228611605,16.644925239528277,17.561806714587036,16.327543190469473,16.115955157763604,13.012664011410877
1013676,3.879606115100663,2.643248122376276,1.7053213692750167,2.2169177800575217,3.9648721835644136,5.925991758230683,18.374837753938305,20.975452842082706,20.634388568227703,21.01808587631458,19.398030575503316,18.673268993561432,19.227498438575815,18.119039548547054,18.161672582778927,18.161672582778927,18.71590202779331,18.50273685663393,16.797415487358915,14.623130741533268,9.251368428316965,8.611872914838834,6.522854237476939,6.181789963621935
1013677,1.2158135101774268,1.475187059015278,0.919965556034253,0.9604926730401673,1.1144957176626413,1.2968677441892553,1.6129792568353862,2.0263558502957113,1.9250380577809258,1.8277729769667317,1.9574597513856573,2.115515507708723,2.2654658406306054,2.310045669337111,2.435679732055445,2.5086285426660906,2.0425666970980774,2.642368028785608,2.865267172318136,2.6788424340909307,2.7720548032045333,2.4073107501513054,2.2289914353252827,1.9655651747868401
1013678,0.9147910594493848,0.6275378282213171,0.56124862101484,0.5037979747692264,0.9015332180080894,1.5025553633468156,1.9047098870661103,2.0019340576356104,1.9665798137921557,2.3510572155897234,2.3643150570310185,2.5852790810526094,2.435023544717928,2.6736646906612456,2.735534617387291,2.779727422191609,2.7620503002698817,2.3422186546288595,1.9975147771551784,1.913548448026974,1.9975147771551784,1.820743557937906,1.4672011195033612,1.12249724202968
