LINK ID,Final_CO2_Hour_0,Final_CO2_Hour_1,Final_CO2_Hour_2,Final_CO2_Hour_3,Final_CO2_Hour_4,Final_CO2_Hour_5,Final_CO2_Hour_6,Final_CO2_Hour_7,Final_CO2_Hour_8,Final_CO2_Hour_9,Final_CO2_Hour_10,Final_CO2_Hour_11,Final_CO2_Hour_12,Final_CO2_Hour_13,Final_CO2_Hour_14,Final_CO2_Hour_15,Final_CO2_Hour_16,Final_CO2_Hour_17,Final_CO2_Hour_18,Final_CO2_Hour_19,Final_CO2_Hour_20,Final_CO2_Hour_21,Final_CO2_Hour_22,Final_CO2_Hour_23
1016827,1320.848943703022,847.8486642373297,613.9578212945856,452.1236725185745,1332.0614836745308,2794.0365524296344,2927.1561788613453,4351.735102839197,4956.319962861882,4020.6243586961173,3694.689309318603,3573.7801138203085,3299.4685826888,3550.223051917138,3691.3084358345504,3765.7124347943854,4567.688938972455,4672.752374254483,5258.097803680884,4196.402252525139,2683.8284536024416,2429.22865763404,2176.1623051392708,1613.1285128644183
1016828,16237.591460538226,9488.011080729966,7997.986478087415,10781.355142404445,12925.051220943233,29981.773483575053,42128.11939111921,40133.75112717257,34565.82805679247,31682.16022195248,32129.46579553801,39359.84211167223,36861.130667870326,41486.359145046816,36310.10474355738,33237.301219332076,32684.358833616447,28717.897967336256,31517.465806371893,24031.867105646917,22524.96377639031,25509.705262347237,23783.261588761383,15996.1360294356
1016829,64059.006747755004,49011.96631092478,36271.71326198409,32133.05045656924,38895.09187034435,68838.1000291029,76294.26930832659,86916.13314879489,79265.16296722392,81620.87528797021,86684.1244169279,99293.44868417403,105142.46900679672,98133.13043007065,102773.20681259938,102675.13210901002,98667.79154463703,91264.88978266802,102230.3869320437,95866.69123870568,94353.49923917191,90914.72870894407,80981.3902736679,62196.492668149076
1016830,38166.50792746726,30740.92639518436,26796.225688209684,27391.14686013645,53011.164470321295,88805.77693825688,136814.17785706333,132073.92336924092,109846.35181258013,109524.04695393726,97932.97386002449,109425.99231100842,107104.19854331233,112685.30587823666,105262.77150660667,99805.54025665316,98228.80551502688,92874.63135345066,89498.54131864423,81445.80716578277,74423.36833275614,75977.01164129098,69350.72986342374,45124.27242872201
1016831,1630.570171229237,1530.407805010656,1359.7809054682707,1401.3880298126194,2150.729784816389,3562.376806646493,5538.446567022822,6740.924814002816,6303.398662217158,5867.374378534327,5281.888914631808,4933.695157990881,5073.22670778463,5350.72193855677,4961.527488941834,4990.0085580269915,4925.289732333866,4938.859901516311,4646.322001792931,4770.308625296022,3820.3002474282885,3614.159905578978,3510.1467020075747,2181.3777128247325
1016832,4378.923412114293,3482.551380827121,2429.6955289324505,2153.106972730084,2664.9318826293024,5286.5557042317105,5488.942841363611,5804.640187295937,5632.18943026244,5903.641006459924,6549.981502537044,7355.617194741615,7747.480281291978,7293.05065176742,7577.99520871735,7696.865991608554,7068.053905910554,5993.989560038893,6455.379604922515,6307.266481287797,6440.798883244732,6524.1932546636635,5872.525547702804,4531.543517309689
1016833,1960.7653927581507,1083.0349952017273,1370.321655543219,1216.4775227567225,4268.1375903018015,5574.864057946801,6511.910383003918,12236.110842348391,11746.407467454483,12852.587483156523,10145.325323363437,7645.611577423544,6288.2658657819175,7058.009626685869,8427.403970027937,8975.531494178824,12172.584593593478,15114.797052655269,14301.079608262151,8517.159006187303,7588.809364634253,5604.049911410035,4799.261183072725,2990.7080387582423
1016834,1347.0562660728642,1489.957692946085,1098.2499882068823,734.0585251791658,1639.247656796287,5962.959296280958,7028.3272009829925,9661.869751470616,8885.983297522955,6947.420204187118,6079.720918043165,5951.3589764802555,5486.390953846063,5018.608371379206,5320.684239806034,5837.865497191173,6366.291319094018,6959.426289683268,6763.35932080639,5333.728798965549,3637.7826474601475,3030.9161919974317,2605.335747035028,2453.8339965216032
1016835,22186.995733555807,15088.59474266276,17852.22669409214,17921.21302915462,44339.76599269718,99456.68933153978,116933.50195337436,160493.59667842695,130987.12055544645,120474.11479205868,102140.035654356,96793.25678220465,79006.87488689407,81799.39247425055,80351.59194265663,87593.36921135831,104898.04825310266,108533.24034594577,99321.96607019525,68496.90278728772,50690.61029950712,47035.249356397435,34589.898646909955,24793.409732774922
1016836,26429.68806055057,18980.806518494264,16509.041822840503,15978.82201961083,52352.034160512165,73788.56391384527,92713.83241906535,190712.03338826087,187334.90841912827,188591.25057348807,149581.49240894683,104390.91208661206,92039.91654245899,107084.3227859868,123056.38989663051,147030.56244392117,185627.9925817685,214583.26652952333,200681.3158497194,156494.98410525866,108158.01857306836,90648.87567213277,71083.258113563,48808.92744965302
1016844,14578.326520800847,10588.752759597792,7922.057401240103,6890.216172862702,8795.25384501209,12215.492917273734,25999.477325700696,27290.920031478054,27512.35722175469,29354.447664627107,31096.355532733713,32551.75581016792,30785.992886517663,30891.39108941584,30358.71385082508,28928.61780102051,33147.74568488142,29540.305249639583,28879.610381376093,28684.304131318695,27684.324631618616,25372.66111308709,24675.35230380669,19001.43836680875
1016845,33678.300256284616,31753.843181106495,23777.824136768424,21377.916157796986,41294.97822870202,89758.03372383327,99611.84468148071,119165.76408003927,110691.40406757827,104200.2181547747,102022.79617682632,97028.59097282833,95273.69196212452,96599.9943364732,97225.36236566272,99698.32798759436,100488.61631392983,105933.52026761523,110360.53820081436,97571.56235560992,91340.83494643365,82810.123369087,75927.1140250751,50795.5535513089
1016846,21194.248691081364,12049.909075142687,13416.58359540731,15186.046942221781,16480.606169961873,36974.64730337325,49987.16300242349,69993.23667874621,76141.7582477726,56843.77619486667,52359.994500997214,52670.69316414198,48613.6826490755,50017.34190275465,52106.317978129824,52746.169314266896,54489.44864351507,57007.51586139701,49781.55688384523,44334.882031912435,32980.62470491471,32173.241235755653,30381.135563348154,22696.12313696878
1016847,8179.686795349273,10960.392414625618,5068.452706174101,4856.36042338458,4947.568178162809,12376.100413350117,16810.28133047924,18372.2755168828,20647.029435473556,17976.959507885018,19383.804580667445,19265.877143295875,20728.385325925363,18491.879985572763,19357.461670732904,20502.813759501645,21423.01145318199,25154.894233103605,21286.772124219573,19169.385137229736,15970.915448319254,12286.53765296662,15097.811494553152,13177.812118731506
1016848,11236.543127318448,10575.75656705859,5931.76368434316,7676.31015882077,7516.802905532228,14888.237968051923,18915.00892741737,23202.54280733518,26353.310386203186,22532.51682544824,22393.190296591292,20676.095702984923,23082.90207555533,23654.457904803003,24184.139534087677,23504.512395224163,28652.206610199057,32609.99669927402,35460.79092447679,25871.12992420325,18666.259498886087,17075.78419443981,19190.786199742397,17670.776547650108
1016849,4036.3915871830486,3190.4020984483063,3190.120342747483,3547.879979551046,6311.272101461895,5128.947791792011,4954.878672889078,7775.466853681737,11340.25995340462,9945.879052320319,8138.404901614362,7107.845131673641,9080.687901604273,5899.0928267706595,5553.2809468827445,5558.885453757552,6236.585562228556,6866.425935209018,8266.7618066969,6268.054552934816,4705.033808058001,5997.173151872575,5535.127355582157,6956.857151218998
1016850,4085.4628820239045,3038.8594595709746,2726.446478346056,2905.823606227769,5639.178320772356,9029.450199349481,12378.576625180951,14363.962245731764,18098.115318619595,11872.184637849674,11770.954730932795,10708.25748076713,10575.34681174787,10544.290798016082,10372.394763143895,10684.462095127281,11895.848096513706,11099.089452809512,10419.42733616547,10177.019674767656,8724.004675159129,7450.595184250901,7310.0562500688675,5693.427546227261
1016851,10725.429841963642,8829.162616325335,6951.880504268841,6477.998741913816,12162.189626456073,29971.521890811684,34246.82500389549,37888.93258118286,38125.48297791457,37895.168406316356,34857.48157802188,35338.67422689993,38605.50857360548,37980.79573586059,37759.472124751475,35307.85466787867,38620.25470408609,35694.01768781073,35906.54292244835,30325.2474564737,27136.911357092034,25789.534850932374,24390.855402506277,16851.042359022573
1016854,26932.025958102568,14817.060992521387,10872.91152265021,30357.797918047454,23221.25998600061,33012.23619148808,49011.72910305185,25787.99166086183,42787.16896849699,40772.45484104131,36804.47649442035,38152.1083488111,49918.92852801645,40667.052969432996,36254.661199324524,36132.26276912511,32673.62736196202,33449.04070655584,35267.49098140155,25852.74463698073,41438.485319965475,33543.62926594413,26076.46528069889,20655.17800419916
1016855,13635.191769012808,12833.904978409755,8342.592720369135,8012.973705636577,15952.818361410547,32368.795943481236,35972.18055502545,45360.82680052097,43200.752211681145,41452.98272201863,39144.12932224228,38030.173676859406,34277.79021721759,37095.82703574038,35889.848986027544,39400.061910960285,36924.71219725402,40628.424230097575,42643.475560368985,35554.32125752352,32191.762320951042,31773.20541789952,27078.35944897741,19245.283844720965
1016860,69997.60096130529,72527.6392732396,55763.126748140334,66116.14818690733,104089.18997951187,159455.05312440475,160728.95009160246,152937.81417030093,146416.11557147666,152741.29946322975,192209.33377797678,216934.17208414464,221274.73607239412,209011.01147216358,192365.3157719205,182385.11026911088,174511.81682087385,147896.17526389478,148079.4821051426,166991.108185569,167196.84383292875,174654.41472515964,163308.08738577747,130234.44164103635
1016861,199213.82649074605,173445.6381968747,139577.1357947981,164353.28243096033,325321.8086340064,376988.9449804431,357988.404502668,345864.49004223815,342033.7864527546,330180.3807460107,335989.6986307804,341872.315462757,324135.2845584118,323890.0672194869,323647.40057584347,319854.14446696045,319125.46883933037,310766.5328208888,318772.24670413666,329609.2351749572,352858.0706507582,366690.0272062528,356134.8861255904,273952.6270358378
1016862,1564.9095576208174,1027.045445213912,692.9265854102231,678.4063093293028,985.0603760367433,1805.5707161631415,2143.2117191122916,2138.5221402558973,1902.6351926147186,2414.4204788001343,2468.707012514712,3030.5244550151415,2969.5725273026405,3053.142609581041,3156.631896492574,3155.9029072866288,2852.228069162248,2967.14173109868,3240.040785457658,3072.595736916933,2774.6515894308595,2536.7246662976695,2477.456486752929,2091.190514553522
1016863,1586.8658200214802,1090.1326262157258,920.7919928407975,946.5969726169499,1735.1346204103377,4332.1714583663925,5332.322833322628,6390.209406496437,6957.867061272042,6533.218424252752,5558.869181648898,5571.984468742649,5119.784293895422,5697.274832647779,5544.731768825622,5357.222140514038,5433.904897535699,4820.998862075923,4363.495722676156,3374.249819169646,3061.2310117649586,2700.8660869413966,2555.3233167391572,1775.913260279876
1016864,30977.350369464246,21904.08796558756,17746.605784608382,18145.9225427189,39744.3296936806,85931.48934071459,102591.10480593813,85799.46562866197,79753.72290642171,81677.81234350837,85120.6340052801,86309.52359817506,75497.02568206997,79243.85337202229,79965.43843181792,80203.92217160312,79331.44886121589,85224.35562712979,85920.10408331589,66289.5559008099,64970.271520640956,65012.09334627526,53869.291443976894,34177.59554289446
1016866,1546.3140482768763,973.9565704566157,1506.7123705105837,842.9621071189326,2034.5543280751099,2349.011447164962,2694.3352824598023,5271.794451364192,4696.327050443024,4919.44842324825,3503.9525400842927,2513.641136795381,1981.972057087094,2839.684565454717,2186.018252478677,3593.911189224944,4012.198476633819,5087.970325382131,4312.320833283173,2253.544147793448,2511.7601209033514,1516.2955345415712,1528.044088190984,1033.5128687593337
1016867,1676.6246533011558,292.4647032004294,796.0981605522635,767.0052213359573,1055.5269606596662,1046.2239110412359,1996.086034307631,2497.90236862169,3095.2135532943867,3144.847903957707,2209.5174748676072,2093.20207468947,2168.6869702402078,1852.1593228913894,2100.245154374704,2160.8332955433725,2082.414694899948,1853.249056275476,1796.684367866066,1466.1833030859239,1586.2993886204058,1053.908487111839,919.818998428518,836.314017465119
1016868,32574.013658234988,12315.916521696894,15174.949512368737,18175.12857656121,19369.16393039785,25515.71719091873,56167.51142278015,47723.83664276767,58690.136500880355,57134.800698917985,51263.29211305885,53142.383652700424,46233.07390566284,48958.08952995311,51028.880324175625,45085.37337913063,42801.31938696117,42403.782228761615,36341.108505991695,32787.09903423313,37131.8457033945,27531.02451070608,21178.217994136874,17873.470899918168
1016869,471.6421518391385,472.58345767182016,1019.7700417802292,1233.1531026635425,1854.5041881071375,1429.9373619832018,2046.9725738534885,3988.223501163099,4352.005461117911,4406.7952129027,3635.391219794037,2740.8408032139714,3475.3105479296955,2798.339142027995,2796.571860831442,3175.412696763343,2813.8126583508365,3154.179320303234,2937.9723419218753,2845.1437359313536,1261.1323092772718,1260.4663285658808,1482.572482308969,531.5017982941526
1016873,5426.268960921773,3548.8632767944114,3239.945341052943,2994.2135472681293,5147.605627135852,10352.052260044444,22715.715819793164,30201.357320553565,30891.309884006216,28645.78453427682,25087.75229463128,22825.022086640565,21783.037032315246,22733.832759892695,23171.319743250053,23495.225308367757,25041.44470622562,24252.581473760398,21981.40494970994,18212.21893647512,14694.577352407969,12823.418893634107,13207.096271111604,10400.829213270003
1016874,11833.832505714165,7461.603194087743,5848.176588440904,5725.464131210219,11612.42344445696,29248.591226735167,30087.81401479295,33231.75596539596,34285.31843989141,37270.81443721968,39935.189245170004,37846.90210707755,36559.68286303879,41009.054037777234,40038.238293999995,40476.25498859178,40609.3740325121,46383.95481532094,43023.07617143843,38822.014609950675,29127.170615476003,23904.837258202682,21228.850704037373,15307.859591829261
1016877,64172.459275404006,56570.304816574026,43213.50212985143,35646.726661779976,44369.41434648172,101867.8938531652,144111.0372971054,135232.33180788724,135589.18420196747,159016.42421833976,143186.71243235923,130118.52401205538,131420.6432930079,128871.16405127452,129811.67762966352,140080.21438955178,129229.49820687283,108769.11361538702,120582.91477843146,117708.46525883814,123609.8222557506,115773.89581800616,116494.78440754054,109289.28998051763
1016878,21260.15780296242,19020.36868716116,13519.522142294676,11356.346708178193,15381.105009581248,36612.303005513975,49532.13935848815,40578.03786487141,44359.72692498056,49132.993084788104,47710.433422291026,47858.20340134109,46885.77281259888,47744.203472517926,46249.580737881595,48107.14328417277,45106.90049020025,35781.883657557715,41373.934011393416,37984.76660741145,43178.57575296834,34964.2834921559,36542.16367684361,30562.500436684062
1016879,10253.416575440166,8589.12355089665,8097.672016681221,5447.629825978196,7666.984208623904,18948.61490134125,25818.88290136144,38609.097725595464,37034.56213605021,37533.42061808628,37079.14785640802,33196.78772791009,32977.43055233822,32591.013852255077,33368.038273904305,36041.13706900861,37992.237472289366,47595.43621476015,37222.00996009825,33548.50905264132,21564.23309859138,26411.19752047973,23912.543582465038,20024.464944039406
1016880,83284.95371317871,62943.08450965666,57639.155199020664,33158.245368461205,35162.5458291666,66006.61659013931,136862.28949908682,175283.66151616053,200014.49541552167,198300.8175369649,180419.4264437614,186313.1046363123,182944.44637373317,188896.56168912703,192007.9906769855,206065.2770322577,218226.9979752609,234966.30287021014,222284.38466904504,198510.82767262563,156955.48535595895,126727.6167645814,145151.06746387365,105421.32167521343
1016881,36051.78906292176,46095.96774346161,34584.67265182086,29627.977555997983,44260.87582559616,59411.185654166504,93507.95386075304,113747.57363462153,111855.53792197116,103945.7648882273,98428.12977915438,91817.9214180861,108057.07765455227,103874.55289396534,104098.68649925216,95993.92225920859,97260.49704615645,101357.90911458251,101207.2992215307,91025.15282606796,84463.29669445676,77600.42111597497,97423.95722573149,77013.98863807277
1016882,67778.14718759233,52831.060888516105,37555.77732534896,37123.90092330597,48970.89642202204,68652.56700964458,106403.22395715128,115717.79459432706,124207.8221796249,113933.73434916392,107655.08745264751,117534.17598159821,113615.02282808043,115077.36274828343,127361.93403761482,116628.05743169035,120190.94581139063,102412.1917918942,98910.61680432409,75830.02422843072,86224.15760338237,88296.11753725786,77685.9176939531,83852.96275719578
1016886,2863.9555335286013,2503.483083416633,1800.029847131685,1515.8985894817665,3199.6496381454967,8083.412592464087,11162.204446851181,12669.964343671043,10713.749886276142,10964.219144972387,10759.93263097955,10804.77290077528,11064.395986964912,10397.10663145605,10505.165457534556,10466.616953341698,13138.690703317587,11408.425152175756,12125.537436521738,8811.025115398943,6912.562404732218,6667.165246840113,6084.3171460652775,4568.874408943132
1016887,65363.390439195966,51000.06239910891,39044.221204541485,34406.15362864516,50277.88258280321,162355.82274165738,241059.61308120994,276873.95644099143,237793.50717644504,233859.1772849789,231484.33897588975,244849.08734874733,209753.4605987568,230501.33782167625,232910.25647662565,236536.85347310765,254278.01431974024,220237.9045449418,201635.20131923558,172355.33380018824,143507.0429268458,117000.22592144714,104300.18017024617,78799.82086881866
1016888,40652.76654013787,57025.69996659944,52289.11953888797,26162.852605482964,37220.93322319651,37746.672665456965,76968.39709666144,93849.74595068643,110916.1827684035,95641.29508826458,106317.42174704185,107690.71787498187,109348.38155919674,106064.08470909699,117354.0646050669,115020.86774967948,129632.82946505294,128721.14662071505,120815.00411919545,110633.86383512174,129886.52193606956,119353.9752990033,135276.1026289773,116356.31658878991
1016890,4091.4724365242428,3406.032602605063,228.8585643842019,4468.2581914508255,2929.7724239992144,14312.387282488418,6403.099347268253,6790.167598394335,4982.262299233104,9397.686583240677,6537.4662031451635,7835.562540960242,6624.608197609122,6608.097851372588,7458.889295853065,8830.22976400841,9929.710217258173,14064.92941335707,15444.632183930407,10064.839611603255,4399.043677005346,3653.0264372316565,5822.827502423788,6409.611706041577
1016891,25463.93875746381,20758.447207264646,14378.473878164292,14309.161405533448,17188.1883178765,47321.20093884097,70476.40328807342,89545.15740283282,95992.96276385295,94862.6744204904,89291.06337413663,82284.1104596754,78260.90322419713,76192.87186020457,78978.57415825088,79963.69703469405,82139.61449700984,83786.29264168949,77448.9159578335,57140.6680675569,45953.09201851611,41273.32457769026,35891.459079526576,38415.857322965145
1016908,5855.305382945659,4293.379358566906,3484.903294479307,2365.125566082511,6620.413071820665,7131.580657032791,9405.923703592905,9398.649165724606,9452.9524426064,9600.817690524975,9492.291953644715,11901.587764540402,11945.591072741807,11128.453406324807,12272.746286167976,12128.798026532384,9527.301540743496,7472.340102201582,7399.13031503048,8245.25246308492,6813.587875518414,7308.929441973807,8446.474369693915,8843.509351066112
1016911,13614.39121134933,11072.219434210725,11273.351905076423,6622.058003004868,7900.655557516895,11292.614564229412,17186.020100133497,31211.926012975724,34796.048489391615,30856.68609031109,27069.159981309494,26152.886902111313,25758.326654335255,26966.503692133665,27405.37245994179,27896.61725336521,31607.02500621087,31649.8226487996,27689.02096683023,24167.720206272483,22179.264139084917,17941.978768883615,24036.293511322252,15162.398722393838
1016912,3066.7259810639803,2443.8962592236617,1802.8542931179236,1731.2259029211882,1783.4100816603911,3950.059208123335,5106.893518778539,8226.64341418299,7652.902493159653,8732.097108279975,8618.81337641046,7732.60539989091,8152.860965281413,8568.698338049115,7826.018562193118,7883.977874774633,8760.513415118154,9426.028400846462,8573.211062851227,8015.579119196522,6884.3964411324205,4388.2214709902455,4754.705674107682,3584.156300955365
1016913,8574.461304583845,5760.9116088117435,4529.91903967751,3792.5596609867653,5750.086439575232,13857.117216039835,17459.01779808752,21482.169496929957,26030.20341607823,18255.533465527893,18419.119822253866,17824.576543788273,14961.16978684219,16518.012391955006,17052.02064189901,16929.455650285225,17551.310487360344,16577.77395714271,14504.127338417204,13199.206263883681,12190.895266884774,11378.82389737751,11113.46284970525,8609.713890080968
1016914,5107.997520403578,4570.441217790393,4143.8477583911645,3869.7125039556804,3645.3857773251666,6858.26494784327,9170.748404056685,9620.344882061905,10248.317466720351,9496.608116624117,9584.052692296389,8987.65692112635,9788.519345561506,9840.471481351005,9885.07913850369,9778.373630420201,10991.683385423257,12775.839787371955,13760.450938757851,10478.388276945007,8691.316096635639,7988.557421395396,8692.716267249294,8321.847679672033
1016915,2542.5474889490483,2560.5207015430474,1465.2224291531084,2066.011649009235,3160.1357695688466,8947.560881605248,12102.64150947733,13157.660696568633,11641.104763636293,12139.408934123177,12103.523763091054,12365.65607552681,11899.607112149555,12113.742182233564,12672.878775295401,12326.044854296337,14176.570705204997,12869.211199651207,11664.877863348798,10127.11034694923,8170.8088122020135,7599.590774898492,5229.8080095785135,4588.960730607223
1016917,4330.691335618929,3517.9347747747997,3339.9897031984196,2951.1044764092844,3538.612214672873,5600.697894233485,9388.513288461347,11418.997423668823,12543.98129103376,11080.17878332476,9992.775613705366,11587.3149836382,11323.228490711186,10164.824960667203,10692.130610436234,9821.085612386045,11801.155945757735,10846.05608294899,10456.364110510713,7508.260616935097,8459.778759712955,8719.404083650328,6546.249013870745,5432.063418435837
1016918,587.2315668424105,715.4780309296311,539.7116080056263,417.01301349235416,513.8185471362931,994.5738558586348,1762.2616259488873,2475.1268060642383,3325.7352917156854,2992.3616643316536,3012.629030966809,2603.8898999242097,2661.205442985339,2593.504823287048,2567.4437568782296,2811.4239541676684,3281.559425004026,3742.1889736316675,3090.40555920997,2702.660059194937,1324.5619616837876,1594.5479528147075,1477.8169411023523,1454.8784050693496
1016923,98147.8806743994,75052.7017427324,55142.53712389774,44439.58358317317,78914.17130797525,193962.99564449553,364779.1089741705,410487.1895752481,415463.68442761776,396220.34431806405,399606.4246186956,383074.40023928595,367711.1556393837,359460.8233798421,363039.5861888601,356617.808069824,365326.3292011338,355126.2208435594,335839.11433554755,336708.46035719995,248584.33214911906,239343.55102732877,190127.9299342302,153042.85572725558
1016924,112034.57381315122,103542.41705091862,88111.27421591783,66709.25772216012,70539.26219716278,102222.27551756287,214509.38860609668,275319.5124130399,263304.38525374467,267915.3426798705,277505.10642340756,291516.4630474355,289417.06394678965,304556.61743524583,295834.99639545823,301079.482088837,288242.6771664487,257836.59518225287,265365.5896578122,283189.6658956026,260904.6317611582,272947.2488937275,243797.493735494,182134.26227308446
1016925,87619.24953289142,69781.0468381848,50104.0765964896,48100.82696858756,61898.68901539587,145959.845260375,204477.46114904602,223693.0657148024,223712.7995281889,244846.8029713946,216821.768406671,218903.88451826022,205849.6885791629,199074.95269066837,215618.77429945726,233447.36796727136,236369.6402338097,231625.57428751723,229610.63658022982,182392.6239450027,175689.38469531183,164553.85550709392,151055.3817087485,145250.54888507526
1016926,71965.69986014457,52883.04594510578,37400.21959666308,38251.17594348566,66539.5450172812,236302.69924859758,394869.3810120143,478367.51387387095,496370.4903731741,521223.2561873697,462718.5731523392,453968.0146765514,444062.8346329474,444183.0504900658,440243.6446222704,431190.24543080386,424426.68428850046,415958.3793691612,388138.1232140268,325171.08782852563,229193.19213671665,166030.1545719098,175380.51141333798,127340.17255786296
1016930,4096.596701391636,3738.069511807772,2938.537108246511,2641.166182101393,2974.345200414956,4912.869201839259,8717.590948664178,21252.19216829318,22612.03559817021,20495.784419449563,19030.633834930082,12751.548732156669,12864.098316625303,11095.44636697982,12037.217629833498,12101.189465185707,12419.302183698966,12471.319822056412,11883.494084718175,8663.76434097215,6822.649491493156,5502.91238015843,5964.436988334909,5380.970516896036
1016931,1938.414673359101,1220.0635552540127,2028.708483356284,1031.369776604507,3739.444719914944,7065.314239380538,8830.995070950303,6063.348375469945,4986.335273256601,4062.368977091357,7807.9122851281645,9396.853601358545,9489.988676295012,9950.109289243253,10667.746591489718,10257.929868591444,12274.530802807907,13067.618304490983,12855.3288825583,11843.833962033572,7111.3508106933905,5591.246403606936,5393.750932004242,4790.068319683348
1016932,3207.1719995538824,2458.382778396121,2044.971718911047,2269.633778898997,6844.343411985497,11860.7291405948,11449.290929248858,10880.41585827301,6825.020105685672,5414.441610227766,8234.205104983492,8723.994053813207,7665.383474218988,8926.098662932132,8613.016439820807,7547.465099531837,10714.016237548592,9731.810267404688,9206.001377661458,6425.096855552421,6767.415777919862,7003.672959437521,6618.053063635473,4407.837540805725
1016941,4425.796073530314,4109.270525569514,2986.8319074771825,3439.375105121955,8228.335482467606,10191.506410378037,17639.87360667508,22047.96200040883,19797.440975535625,30291.40443748355,35838.08427184655,32358.169127497647,31186.75811265566,32501.64756761508,34148.81970643978,36277.070432334796,35113.24881026438,36414.90508376369,34665.961364496055,32361.862372294105,19399.05409558094,15387.728363510734,15355.35853732123,9886.001355499991
1016942,2266.6449796876864,1618.6912656840825,1040.5109760301132,975.1471564226714,2220.336572141194,5271.492272274503,5546.594701425359,6567.955025596779,6813.523586526613,7224.475120815392,7240.538439723341,7424.206460704853,7302.905679998103,8282.297589312982,7953.290081139363,8149.316940392049,8148.654099418282,10140.257930411324,8843.276046399442,7608.0816244739135,5403.627924416299,4505.994574103694,3953.363507038092,3272.2277043443887
1016943,670.5105785869088,590.6101460764307,586.0848160232063,509.53820174472446,979.3062747792811,1598.8598419011405,2632.6676078687465,3292.464523849324,3466.6659779014717,2966.5343492986185,2949.055631634349,2701.9162621400956,2637.6110742224732,2625.055013917392,2730.290168636923,2710.139988629129,3352.1596925039607,3141.8477655506886,2825.9559019555354,1832.402751139059,1982.7371544989614,1980.7179000657788,1834.1622517575302,1381.0919113528225
1016946,2110.515461152655,1106.7142522044662,2327.8487272160073,2634.391200670889,3745.075621648679,3651.103000253482,3784.343518334525,5241.977305598938,5261.526566095625,3486.06366859423,2825.411328228417,2471.192718387638,2215.947742267425,2152.302595696994,2302.8003833389307,2013.0914448371582,4037.357726617567,2322.902233835258,3214.798810589864,2127.009949344214,2072.135848942391,1781.6403693642765,2214.4931641075937,5648.238843214112
1016947,7736.238788558625,5457.837091025594,3489.367480477884,3897.9232066047393,5208.842399265213,12421.63096024552,16051.594846193293,22392.487956422083,26045.728826799746,19000.359950947062,18350.397973162115,16947.061174487768,14798.389600589318,15321.228359487326,16060.357101583764,16661.470706588054,17578.29802292461,16936.593861814934,16342.749364181625,12226.912510691312,11032.886769877723,10198.543139543737,9728.09201999804,8130.305225264299
1016952,6973.409066020657,4594.612465686597,5553.269571399692,2522.387054018754,1420.1394946209657,8623.891712895396,11466.696874764122,17596.935922089782,11952.960373311473,14406.87341476644,22919.548872722236,12845.354128196366,13471.722846280503,8133.359424647298,10407.030622999107,8265.629131775031,11351.840809528447,14587.583302531231,15042.095223143286,8993.709062903536,12739.445170661276,12483.056779706068,7617.659470658482,4981.843457586794
1016953,14728.45476806231,13180.10417419504,5353.455145775017,6785.554323851649,12090.467288917298,22808.119624118677,24355.54063948918,33470.24756169725,33322.05084385978,30684.774383430617,30482.37845327808,31057.322821282818,30058.95351028689,30313.374083856095,29323.84614676713,29493.089832345457,31039.77907262469,33711.61252356092,36139.29227714319,32098.875401788453,28281.565256046808,30832.201278302553,25501.177089825826,14303.13262020333
1016955,39900.546946895105,24573.9832601563,30158.753087423607,20562.248854398582,23948.558584055463,35559.918552659175,45853.82975908569,51719.196181394625,49692.01842252082,47585.98281276864,50902.20429273143,45447.92170112257,52710.86551417339,48388.49726178311,49804.09659112153,52481.38447902292,45493.26138385446,44657.82840275902,43560.25769153595,43631.396288149015,43032.739517974274,49402.29524978108,41542.42600441403,37978.914058308554
1016960,3331.0288614567926,2573.6427708815,2637.7388806030713,2405.912753830299,4654.630391732433,10023.2975716971,16561.404207325584,15775.709678238047,8684.889366915497,9347.403162134813,12247.789609364278,16015.754749899894,13993.467379991784,15703.380106519573,12530.119669300408,11442.502999518929,9576.270536026115,9354.829126497403,8185.252397053213,9520.430515411053,9665.784116820781,8619.901754113733,8139.4046104766085,6915.037657378303
1016961,3837.378181592332,3845.018109935093,1802.4193887281003,4381.728039567668,2792.982732485196,7567.092152484582,14769.28169148935,11691.44021683047,13383.789705881489,12706.908819940509,13106.982621074818,14328.722659725694,15842.713746661964,14588.12655135951,13680.381281023092,15234.908235034158,15507.744371191511,11847.152702327905,9368.053122174408,9296.008415875462,8126.786555412733,6367.860169837736,4498.016034722232,1881.667902530632
1016962,35950.6505559013,30062.524986800592,21961.982218061956,17573.090502743737,32827.00905125778,68186.72849859313,146342.33844265697,143512.3172908466,149117.257552724,142839.6970827922,144837.77234754385,138428.1559087494,136361.41516792597,130888.02571392723,128856.92932500702,129264.24386226574,126985.06690953994,124094.99559257137,115741.99288018848,112001.79199041567,91409.01381604666,85345.31885025518,69432.93447486057,61003.81597832458
1016963,71181.42800909239,79947.68812326167,54475.964645856846,47302.317749201924,49921.70361271418,72117.3063548603,159360.25574892206,173766.81513980814,166094.04672052458,172157.93190031257,184642.62423004294,186712.75221860618,185180.26336032548,192011.02593001167,193712.52370562218,195829.92804396764,195234.64653040183,156621.84518283728,167388.7644660859,179688.7478279569,160979.87552504605,161551.55700761144,153560.77021387534,128984.62687383822
