LINK ID,Final_Congestion_Hour_0,Final_Congestion_Hour_1,Final_Congestion_Hour_2,Final_Congestion_Hour_3,Final_Congestion_Hour_4,Final_Congestion_Hour_5,Final_Congestion_Hour_6,Final_Congestion_Hour_7,Final_Congestion_Hour_8,Final_Congestion_Hour_9,Final_Congestion_Hour_10,Final_Congestion_Hour_11,Final_Congestion_Hour_12,Final_Congestion_Hour_13,Final_Congestion_Hour_14,Final_Congestion_Hour_15,Final_Congestion_Hour_16,Final_Congestion_Hour_17,Final_Congestion_Hour_18,Final_Congestion_Hour_19,Final_Congestion_Hour_20,Final_Congestion_Hour_21,Final_Congestion_Hour_22,Final_Congestion_Hour_23
1017889,9.698025196855736,7.564459653547475,6.361904529137363,3.02578386141899,8.999767382682125,10.861788220478426,14.391869392133914,24.74936030237584,24.904528705525532,27.07688634962122,27.270846853558332,33.283622475608894,25.13728131025007,29.637165001591132,35.145643313405195,29.947501807890518,27.85272836536968,41.89546885041678,45.96863943309619,35.45598011970458,20.210684510247358,13.92636418268484,13.771195779535146,14.547037795283606
1017890,1.26249178538661,0.7847921909160008,0.631245892693305,0.6483065924958268,1.0065812883487837,2.4908621711681764,3.770414656357308,4.572267547075831,10.134055682697925,11.021212072429055,10.662937376576098,10.88472647400888,11.533033066504709,10.799422974996272,10.935908573416446,10.236419881513054,9.929327285067663,10.424087579340794,8.530349901260879,6.141851928907832,3.5656862587270473,3.39507926070183,3.378018560899308,2.030223276500089
1017891,0.09580421527571019,0.062272739929211625,0.059693395671788656,0.051586885148459334,0.06927381719935967,0.14739110042416953,0.2524072594763903,0.38911250511980755,0.6208850105368141,0.5125525517250495,0.4307504909896354,0.3802690390943574,0.4020092264069224,0.4458580787831128,0.4406993902682669,0.4336983129981188,0.5151318959824724,0.592143745954101,0.5622970481182067,0.5409253385567021,0.3559495075243694,0.28114852405910334,0.25314421497851114,0.17760627601112428
1017892,0.08407436281054226,0.06523010907714485,0.04590266935058342,0.029474345583006194,0.061606214128414584,0.14423101895946475,0.41384880314499684,0.5445506142958686,0.6100223163695955,0.563636461025848,0.45757713552634205,0.38220012059275243,0.3263921383823063,0.34427002012937563,0.3913806544628691,0.3976620723740016,0.43559217283737844,0.49405767801022676,0.5733001808891287,0.32929125434129053,0.21139387200926574,0.18868413033055606,0.16597438865184636,0.12369561424999322
1017894,1.3320693715695542,1.0374949208330324,0.813321911153038,0.7614471651113863,1.3820914481097182,3.0865473894782713,4.027703496233951,4.935511551962854,5.128189180117561,4.30930926046006,4.057346208257752,3.6942229859661904,3.6905176469632153,3.7498030710108172,3.855405232595608,3.9424806991655235,3.99806078421015,3.7498030710108172,3.420027899746032,2.8142049727596006,2.6159693361004317,2.693781455162909,2.4862824709963025,1.6099697967926878
1017895,0.20437004754190125,0.25372553381814,0.17561927883729614,0.13345148473720866,0.13225353604118345,0.23479794442094165,0.32416491714442247,0.3799893263791974,0.37184327524622596,0.4257509665673605,0.4156881975207487,0.40610460795254705,0.4077817361269823,0.4077817361269823,0.42431342813213024,0.41425065908551845,0.42359465891451514,0.4461160943997891,0.43797004326681765,0.40011486447242095,0.40730255664857223,0.4161673769991588,0.3914896338610394,0.3641764035916646
1017896,0.5256445142234619,0.42025699169157477,0.28383510669630974,0.19073201930617623,0.2650851793746856,0.6749973835784677,1.1812454212623185,1.1922367579680981,1.2517192860229056,1.0758578987304313,1.0415907901771184,1.02154776441952,1.0512890284469238,1.0939612768340683,0.9187464387595811,1.0105564277137404,0.9148671434516589,0.9756427699424405,1.0137891738036757,1.0086167800597794,1.0642200128066646,1.3215466015655057,1.0086167800597794,0.7797383568923679
1017897,0.39177666530550903,0.39231261149607743,0.32424744529388916,0.2090190143216806,0.25135876337658514,0.5766781010516111,0.9898926139798566,1.2267808302110945,1.2321402921167788,1.7938118998324744,1.0836831973293286,1.1013694216180863,1.1019053678086546,1.1421013321012856,1.0483107487518135,1.0434872330366978,0.947552864924952,1.1067288835237703,1.029552632081919,0.9330823177796049,0.8301806491904699,0.890206622534132,0.9095006853945948,0.8157101020451227
1017900,1.1678232531941424,1.8252072036676663,0.9667411036375351,0.8197964558846298,1.1678232531941424,2.1655000721480784,2.9930304568618085,3.611744763189831,3.3565251118295216,3.8128269127464383,2.266041146926382,2.6836733036977973,2.8228840226216025,2.8692875955962043,2.730076876672399,2.505792940628491,2.9930304568618085,2.645003659552296,4.570751937998266,2.7532786631597,1.6009232676237581,1.6937304135729614,1.6086571964528584,1.3843732604089503
1017901,1.2336064533105142,0.786083607472315,0.41249931877260093,0.40860781576531224,0.5798339480860145,0.9378522247565738,0.9650927458075946,1.385375070594773,1.6266482570466716,2.3660338284315223,2.3738168344461,2.5139109427084927,2.5995240088688436,2.895278237422784,2.9030612434373615,3.1015278968090843,3.1599004419184147,3.6113147907639025,3.128768417860105,2.8213396802842987,1.2336064533105142,1.57216721494463,1.035139799938791,1.0545973149752346
